smiles,pIC50,pubchemfp0,pubchemfp1,pubchemfp2,pubchemfp3,pubchemfp4,pubchemfp5,pubchemfp6,pubchemfp7,pubchemfp8,pubchemfp9,pubchemfp10,pubchemfp11,pubchemfp12,pubchemfp13,pubchemfp14,pubchemfp15,pubchemfp16,pubchemfp17,pubchemfp18,pubchemfp19,pubchemfp20,pubchemfp21,pubchemfp22,pubchemfp23,pubchemfp24,pubchemfp25,pubchemfp26,pubchemfp27,pubchemfp28,pubchemfp29,pubchemfp30,pubchemfp31,pubchemfp32,pubchemfp33,pubchemfp34,pubchemfp35,pubchemfp36,pubchemfp37,pubchemfp38,pubchemfp39,pubchemfp40,pubchemfp41,pubchemfp42,pubchemfp43,pubchemfp44,pubchemfp45,pubchemfp46,pubchemfp47,pubchemfp48,pubchemfp49,pubchemfp50,pubchemfp51,pubchemfp52,pubchemfp53,pubchemfp54,pubchemfp55,pubchemfp56,pubchemfp57,pubchemfp58,pubchemfp59,pubchemfp60,pubchemfp61,pubchemfp62,pubchemfp63,pubchemfp64,pubchemfp65,pubchemfp66,pubchemfp67,pubchemfp68,pubchemfp69,pubchemfp70,pubchemfp71,pubchemfp72,pubchemfp73,pubchemfp74,pubchemfp75,pubchemfp76,pubchemfp77,pubchemfp78,pubchemfp79,pubchemfp80,pubchemfp81,pubchemfp82,pubchemfp83,pubchemfp84,pubchemfp85,pubchemfp86,pubchemfp87,pubchemfp88,pubchemfp89,pubchemfp90,pubchemfp91,pubchemfp92,pubchemfp93,pubchemfp94,pubchemfp95,pubchemfp96,pubchemfp97,pubchemfp98,pubchemfp99,pubchemfp100,pubchemfp101,pubchemfp102,pubchemfp103,pubchemfp104,pubchemfp105,pubchemfp106,pubchemfp107,pubchemfp108,pubchemfp109,pubchemfp110,pubchemfp111,pubchemfp112,pubchemfp113,pubchemfp114,pubchemfp115,pubchemfp116,pubchemfp117,pubchemfp118,pubchemfp119,pubchemfp120,pubchemfp121,pubchemfp122,pubchemfp123,pubchemfp124,pubchemfp125,pubchemfp126,pubchemfp127,pubchemfp128,pubchemfp129,pubchemfp130,pubchemfp131,pubchemfp132,pubchemfp133,pubchemfp134,pubchemfp135,pubchemfp136,pubchemfp137,pubchemfp138,pubchemfp139,pubchemfp140,pubchemfp141,pubchemfp142,pubchemfp143,pubchemfp144,pubchemfp145,pubchemfp146,pubchemfp147,pubchemfp148,pubchemfp149,pubchemfp150,pubchemfp151,pubchemfp152,pubchemfp153,pubchemfp154,pubchemfp155,pubchemfp156,pubchemfp157,pubchemfp158,pubchemfp159,pubchemfp160,pubchemfp161,pubchemfp162,pubchemfp163,pubchemfp164,pubchemfp165,pubchemfp166,pubchemfp167,pubchemfp168,pubchemfp169,pubchemfp170,pubchemfp171,pubchemfp172,pubchemfp173,pubchemfp174,pubchemfp175,pubchemfp176,pubchemfp177,pubchemfp178,pubchemfp179,pubchemfp180,pubchemfp181,pubchemfp182,pubchemfp183,pubchemfp184,pubchemfp185,pubchemfp186,pubchemfp187,pubchemfp188,pubchemfp189,pubchemfp190,pubchemfp191,pubchemfp192,pubchemfp193,pubchemfp194,pubchemfp195,pubchemfp196,pubchemfp197,pubchemfp198,pubchemfp199,pubchemfp200,pubchemfp201,pubchemfp202,pubchemfp203,pubchemfp204,pubchemfp205,pubchemfp206,pubchemfp207,pubchemfp208,pubchemfp209,pubchemfp210,pubchemfp211,pubchemfp212,pubchemfp213,pubchemfp214,pubchemfp215,pubchemfp216,pubchemfp217,pubchemfp218,pubchemfp219,pubchemfp220,pubchemfp221,pubchemfp222,pubchemfp223,pubchemfp224,pubchemfp225,pubchemfp226,pubchemfp227,pubchemfp228,pubchemfp229,pubchemfp230,pubchemfp231,pubchemfp232,pubchemfp233,pubchemfp234,pubchemfp235,pubchemfp236,pubchemfp237,pubchemfp238,pubchemfp239,pubchemfp240,pubchemfp241,pubchemfp242,pubchemfp243,pubchemfp244,pubchemfp245,pubchemfp246,pubchemfp247,pubchemfp248,pubchemfp249,pubchemfp250,pubchemfp251,pubchemfp252,pubchemfp253,pubchemfp254,pubchemfp255,pubchemfp256,pubchemfp257,pubchemfp258,pubchemfp259,pubchemfp260,pubchemfp261,pubchemfp262,pubchemfp263,pubchemfp264,pubchemfp265,pubchemfp266,pubchemfp267,pubchemfp268,pubchemfp269,pubchemfp270,pubchemfp271,pubchemfp272,pubchemfp273,pubchemfp274,pubchemfp275,pubchemfp276,pubchemfp277,pubchemfp278,pubchemfp279,pubchemfp280,pubchemfp281,pubchemfp282,pubchemfp283,pubchemfp284,pubchemfp285,pubchemfp286,pubchemfp287,pubchemfp288,pubchemfp289,pubchemfp290,pubchemfp291,pubchemfp292,pubchemfp293,pubchemfp294,pubchemfp295,pubchemfp296,pubchemfp297,pubchemfp298,pubchemfp299,pubchemfp300,pubchemfp301,pubchemfp302,pubchemfp303,pubchemfp304,pubchemfp305,pubchemfp306,pubchemfp307,pubchemfp308,pubchemfp309,pubchemfp310,pubchemfp311,pubchemfp312,pubchemfp313,pubchemfp314,pubchemfp315,pubchemfp316,pubchemfp317,pubchemfp318,pubchemfp319,pubchemfp320,pubchemfp321,pubchemfp322,pubchemfp323,pubchemfp324,pubchemfp325,pubchemfp326,pubchemfp327,pubchemfp328,pubchemfp329,pubchemfp330,pubchemfp331,pubchemfp332,pubchemfp333,pubchemfp334,pubchemfp335,pubchemfp336,pubchemfp337,pubchemfp338,pubchemfp339,pubchemfp340,pubchemfp341,pubchemfp342,pubchemfp343,pubchemfp344,pubchemfp345,pubchemfp346,pubchemfp347,pubchemfp348,pubchemfp349,pubchemfp350,pubchemfp351,pubchemfp352,pubchemfp353,pubchemfp354,pubchemfp355,pubchemfp356,pubchemfp357,pubchemfp358,pubchemfp359,pubchemfp360,pubchemfp361,pubchemfp362,pubchemfp363,pubchemfp364,pubchemfp365,pubchemfp366,pubchemfp367,pubchemfp368,pubchemfp369,pubchemfp370,pubchemfp371,pubchemfp372,pubchemfp373,pubchemfp374,pubchemfp375,pubchemfp376,pubchemfp377,pubchemfp378,pubchemfp379,pubchemfp380,pubchemfp381,pubchemfp382,pubchemfp383,pubchemfp384,pubchemfp385,pubchemfp386,pubchemfp387,pubchemfp388,pubchemfp389,pubchemfp390,pubchemfp391,pubchemfp392,pubchemfp393,pubchemfp394,pubchemfp395,pubchemfp396,pubchemfp397,pubchemfp398,pubchemfp399,pubchemfp400,pubchemfp401,pubchemfp402,pubchemfp403,pubchemfp404,pubchemfp405,pubchemfp406,pubchemfp407,pubchemfp408,pubchemfp409,pubchemfp410,pubchemfp411,pubchemfp412,pubchemfp413,pubchemfp414,pubchemfp415,pubchemfp416,pubchemfp417,pubchemfp418,pubchemfp419,pubchemfp420,pubchemfp421,pubchemfp422,pubchemfp423,pubchemfp424,pubchemfp425,pubchemfp426,pubchemfp427,pubchemfp428,pubchemfp429,pubchemfp430,pubchemfp431,pubchemfp432,pubchemfp433,pubchemfp434,pubchemfp435,pubchemfp436,pubchemfp437,pubchemfp438,pubchemfp439,pubchemfp440,pubchemfp441,pubchemfp442,pubchemfp443,pubchemfp444,pubchemfp445,pubchemfp446,pubchemfp447,pubchemfp448,pubchemfp449,pubchemfp450,pubchemfp451,pubchemfp452,pubchemfp453,pubchemfp454,pubchemfp455,pubchemfp456,pubchemfp457,pubchemfp458,pubchemfp459,pubchemfp460,pubchemfp461,pubchemfp462,pubchemfp463,pubchemfp464,pubchemfp465,pubchemfp466,pubchemfp467,pubchemfp468,pubchemfp469,pubchemfp470,pubchemfp471,pubchemfp472,pubchemfp473,pubchemfp474,pubchemfp475,pubchemfp476,pubchemfp477,pubchemfp478,pubchemfp479,pubchemfp480,pubchemfp481,pubchemfp482,pubchemfp483,pubchemfp484,pubchemfp485,pubchemfp486,pubchemfp487,pubchemfp488,pubchemfp489,pubchemfp490,pubchemfp491,pubchemfp492,pubchemfp493,pubchemfp494,pubchemfp495,pubchemfp496,pubchemfp497,pubchemfp498,pubchemfp499,pubchemfp500,pubchemfp501,pubchemfp502,pubchemfp503,pubchemfp504,pubchemfp505,pubchemfp506,pubchemfp507,pubchemfp508,pubchemfp509,pubchemfp510,pubchemfp511,pubchemfp512,pubchemfp513,pubchemfp514,pubchemfp515,pubchemfp516,pubchemfp517,pubchemfp518,pubchemfp519,pubchemfp520,pubchemfp521,pubchemfp522,pubchemfp523,pubchemfp524,pubchemfp525,pubchemfp526,pubchemfp527,pubchemfp528,pubchemfp529,pubchemfp530,pubchemfp531,pubchemfp532,pubchemfp533,pubchemfp534,pubchemfp535,pubchemfp536,pubchemfp537,pubchemfp538,pubchemfp539,pubchemfp540,pubchemfp541,pubchemfp542,pubchemfp543,pubchemfp544,pubchemfp545,pubchemfp546,pubchemfp547,pubchemfp548,pubchemfp549,pubchemfp550,pubchemfp551,pubchemfp552,pubchemfp553,pubchemfp554,pubchemfp555,pubchemfp556,pubchemfp557,pubchemfp558,pubchemfp559,pubchemfp560,pubchemfp561,pubchemfp562,pubchemfp563,pubchemfp564,pubchemfp565,pubchemfp566,pubchemfp567,pubchemfp568,pubchemfp569,pubchemfp570,pubchemfp571,pubchemfp572,pubchemfp573,pubchemfp574,pubchemfp575,pubchemfp576,pubchemfp577,pubchemfp578,pubchemfp579,pubchemfp580,pubchemfp581,pubchemfp582,pubchemfp583,pubchemfp584,pubchemfp585,pubchemfp586,pubchemfp587,pubchemfp588,pubchemfp589,pubchemfp590,pubchemfp591,pubchemfp592,pubchemfp593,pubchemfp594,pubchemfp595,pubchemfp596,pubchemfp597,pubchemfp598,pubchemfp599,pubchemfp600,pubchemfp601,pubchemfp602,pubchemfp603,pubchemfp604,pubchemfp605,pubchemfp606,pubchemfp607,pubchemfp608,pubchemfp609,pubchemfp610,pubchemfp611,pubchemfp612,pubchemfp613,pubchemfp614,pubchemfp615,pubchemfp616,pubchemfp617,pubchemfp618,pubchemfp619,pubchemfp620,pubchemfp621,pubchemfp622,pubchemfp623,pubchemfp624,pubchemfp625,pubchemfp626,pubchemfp627,pubchemfp628,pubchemfp629,pubchemfp630,pubchemfp631,pubchemfp632,pubchemfp633,pubchemfp634,pubchemfp635,pubchemfp636,pubchemfp637,pubchemfp638,pubchemfp639,pubchemfp640,pubchemfp641,pubchemfp642,pubchemfp643,pubchemfp644,pubchemfp645,pubchemfp646,pubchemfp647,pubchemfp648,pubchemfp649,pubchemfp650,pubchemfp651,pubchemfp652,pubchemfp653,pubchemfp654,pubchemfp655,pubchemfp656,pubchemfp657,pubchemfp658,pubchemfp659,pubchemfp660,pubchemfp661,pubchemfp662,pubchemfp663,pubchemfp664,pubchemfp665,pubchemfp666,pubchemfp667,pubchemfp668,pubchemfp669,pubchemfp670,pubchemfp671,pubchemfp672,pubchemfp673,pubchemfp674,pubchemfp675,pubchemfp676,pubchemfp677,pubchemfp678,pubchemfp679,pubchemfp680,pubchemfp681,pubchemfp682,pubchemfp683,pubchemfp684,pubchemfp685,pubchemfp686,pubchemfp687,pubchemfp688,pubchemfp689,pubchemfp690,pubchemfp691,pubchemfp692,pubchemfp693,pubchemfp694,pubchemfp695,pubchemfp696,pubchemfp697,pubchemfp698,pubchemfp699,pubchemfp700,pubchemfp701,pubchemfp702,pubchemfp703,pubchemfp704,pubchemfp705,pubchemfp706,pubchemfp707,pubchemfp708,pubchemfp709,pubchemfp710,pubchemfp711,pubchemfp712,pubchemfp713,pubchemfp714,pubchemfp715,pubchemfp716,pubchemfp717,pubchemfp718,pubchemfp719,pubchemfp720,pubchemfp721,pubchemfp722,pubchemfp723,pubchemfp724,pubchemfp725,pubchemfp726,pubchemfp727,pubchemfp728,pubchemfp729,pubchemfp730,pubchemfp731,pubchemfp732,pubchemfp733,pubchemfp734,pubchemfp735,pubchemfp736,pubchemfp737,pubchemfp738,pubchemfp739,pubchemfp740,pubchemfp741,pubchemfp742,pubchemfp743,pubchemfp744,pubchemfp745,pubchemfp746,pubchemfp747,pubchemfp748,pubchemfp749,pubchemfp750,pubchemfp751,pubchemfp752,pubchemfp753,pubchemfp754,pubchemfp755,pubchemfp756,pubchemfp757,pubchemfp758,pubchemfp759,pubchemfp760,pubchemfp761,pubchemfp762,pubchemfp763,pubchemfp764,pubchemfp765,pubchemfp766,pubchemfp767,pubchemfp768,pubchemfp769,pubchemfp770,pubchemfp771,pubchemfp772,pubchemfp773,pubchemfp774,pubchemfp775,pubchemfp776,pubchemfp777,pubchemfp778,pubchemfp779,pubchemfp780,pubchemfp781,pubchemfp782,pubchemfp783,pubchemfp784,pubchemfp785,pubchemfp786,pubchemfp787,pubchemfp788,pubchemfp789,pubchemfp790,pubchemfp791,pubchemfp792,pubchemfp793,pubchemfp794,pubchemfp795,pubchemfp796,pubchemfp797,pubchemfp798,pubchemfp799,pubchemfp800,pubchemfp801,pubchemfp802,pubchemfp803,pubchemfp804,pubchemfp805,pubchemfp806,pubchemfp807,pubchemfp808,pubchemfp809,pubchemfp810,pubchemfp811,pubchemfp812,pubchemfp813,pubchemfp814,pubchemfp815,pubchemfp816,pubchemfp817,pubchemfp818,pubchemfp819,pubchemfp820,pubchemfp821,pubchemfp822,pubchemfp823,pubchemfp824,pubchemfp825,pubchemfp826,pubchemfp827,pubchemfp828,pubchemfp829,pubchemfp830,pubchemfp831,pubchemfp832,pubchemfp833,pubchemfp834,pubchemfp835,pubchemfp836,pubchemfp837,pubchemfp838,pubchemfp839,pubchemfp840,pubchemfp841,pubchemfp842,pubchemfp843,pubchemfp844,pubchemfp845,pubchemfp846,pubchemfp847,pubchemfp848,pubchemfp849,pubchemfp850,pubchemfp851,pubchemfp852,pubchemfp853,pubchemfp854,pubchemfp855,pubchemfp856,pubchemfp857,pubchemfp858,pubchemfp859,pubchemfp860,pubchemfp861,pubchemfp862,pubchemfp863,pubchemfp864,pubchemfp865,pubchemfp866,pubchemfp867,pubchemfp868,pubchemfp869,pubchemfp870,pubchemfp871,pubchemfp872,pubchemfp873,pubchemfp874,pubchemfp875,pubchemfp876,pubchemfp877,pubchemfp878,pubchemfp879,pubchemfp880
c1ccc2c(c1)Nc1ccccc1S2,-4.414973347970818,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCC(=O)NN1c2ccccc2Sc2cc(Cl)ccc21,-4.414973347970818,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCN(NCCN2c3ccccc3Sc3ccccc32)CC1,-4.204119982655925,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
